frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,tipupx,tipupy,tipdownx,tipdowny,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
326,1097.301431,233.646388,1097.888544,233.165142,1098.019375,233.194963,1081.36528,224.489221,1034.235767,243.670009,NaN,NaN,NaN,NaN,0,0,0,0,1097.73645,233.3354977,1034.235767,243.670009,1081.36528,224.489221,,63.500683,-10.33451133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.716666667
327,1099.316039,232.720519,1099.57631,232.272874,1099.935395,232.221344,1083.127973,224.489221,1036.937325,243.358851,NaN,NaN,NaN,NaN,0,0,0,0,1099.609248,232.4049123,1036.937325,243.358851,1083.127973,224.489221,,62.671923,-10.95393867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.725
328,1102.321963,231.436249,1102.410483,231.291379,1102.367379,231.367026,1086.196364,224.808828,1039.711897,242.978547,NaN,NaN,NaN,NaN,0,0,0,0,1102.366608,231.3648847,1039.711897,242.978547,1086.196364,224.808828,,62.65471133,-11.61366233,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.733333333
329,1104.528439,230.809048,1104.92621,230.071946,1104.738823,230.163855,1089.330041,224.808828,1042.121394,242.736536,NaN,NaN,NaN,NaN,0,0,0,0,1104.731157,230.348283,1042.121394,242.736536,1089.330041,224.808828,,62.60976333,-12.388253,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.741666667
330,1107.334784,229.256912,1107.091645,228.822771,1107.239619,229.045116,1093.051281,225.44804,1044.859459,242.010501,NaN,NaN,NaN,NaN,0,0,0,0,1107.222016,229.0415997,1044.859459,242.010501,1093.051281,225.44804,,62.362557,-12.96890133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.75
331,1109.267671,228.460466,1108.779411,228.049472,1109.136774,228.158569,1094.09584,225.256277,1046.356267,241.76849,NaN,NaN,NaN,NaN,0,0,0,0,1109.061285,228.2228357,1046.356267,241.76849,1094.09584,225.256277,,62.70501833,-13.54565433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.758333333
332,1111.086859,227.345441,1111.295138,226.651585,1111.314191,226.617665,1096.772522,224.808828,1049.313377,241.146175,NaN,NaN,NaN,NaN,0,0,0,0,1111.232063,226.8715637,1049.313377,241.146175,1096.772522,224.808828,,61.91868567,-14.27461133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.766666667
333,1113.303994,225.911837,1113.587666,225.525828,1113.470049,225.414493,1098.535215,225.192355,1051.540337,240.835017,1056.104242,227.269516,NaN,NaN,0,0,0,0,1113.453903,225.617386,1051.540337,240.835017,1098.535215,225.192355,,61.913566,-15.217631,#VALUE!,#VALUE!,42.430973,-2.077161,#VALUE!,11.00628869,2.775
334,1115.40743,224.398589,1115.965399,223.833823,1115.336632,224.390152,1102.648165,225.831568,1054.241894,240.281848,NaN,NaN,NaN,NaN,0,0,0,0,1115.56982,224.2075213,1054.241894,240.281848,1102.648165,225.831568,,61.32792633,-16.07432667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.783333333
335,1117.421241,222.675614,1117.578861,222.617695,1117.60747,222.335613,1105.651272,225.44804,1056.213301,239.382948,NaN,NaN,NaN,NaN,0,0,0,0,1117.535857,222.542974,1056.213301,239.382948,1105.651272,225.44804,,61.32255633,-16.839974,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.791666667
336,1119.998423,221.011925,1119.531999,220.687752,1120.022031,220.843962,1106.761115,224.553143,1058.659305,238.518621,NaN,NaN,NaN,NaN,0,0,0,0,1119.850818,220.8478797,1058.659305,238.518621,1106.761115,224.553143,,61.19151267,-17.67074133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.8
337,1121.211215,219.348237,1121.032236,219.577374,1121.20664,219.583892,1107.413965,224.808828,1059.973576,238.242037,NaN,NaN,NaN,NaN,0,0,0,0,1121.15003,219.5031677,1059.973576,238.242037,1107.413965,224.808828,,61.17645433,-18.73886933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.808333333
338,1123.561,217.684549,1123.381663,217.620993,1123.327366,217.482446,1109.176658,224.105694,1062.127521,237.516002,NaN,NaN,NaN,NaN,0,0,0,0,1123.423343,217.595996,1062.127521,237.516002,1109.176658,224.105694,,61.295822,-19.920006,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.816666667
339,1125.380188,216.728813,1125.476333,216.510615,1125.345888,216.531792,1110.874066,224.105694,1064.537018,237.308564,NaN,NaN,NaN,NaN,0,0,0,0,1125.400803,216.5904067,1064.537018,237.308564,1110.874066,224.105694,,60.863785,-20.71815733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.825
340,1126.55508,215.808475,1127.259633,215.400237,1126.700086,215.606155,1113.289608,223.466481,1067.60365,236.755395,NaN,NaN,NaN,NaN,0,0,0,0,1126.838266,215.6049557,1067.60365,236.755395,1113.289608,223.466481,,59.23461633,-21.15043933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.833333333
341,1128.942764,213.967799,1130.364207,213.542119,1130.047256,213.379623,1114.793796,223.372274,1068.869481,236.654735,NaN,NaN,NaN,NaN,0,0,0,0,1129.784742,213.629847,1068.869481,236.654735,1114.793796,223.372274,,60.91526133,-23.024888,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.841666667
342,1130.155556,212.835075,1131.420977,212.296616,1131.248149,212.3289,1115.780323,223.08818,1071.103045,236.525232,NaN,NaN,NaN,NaN,0,0,0,0,1130.941561,212.4868637,1071.103045,236.525232,1115.780323,223.08818,,59.83851567,-24.03836833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.85
343,1132.353741,211.666954,1133.006133,210.957112,1132.490332,211.29397,1116.70882,222.804085,1073.336609,236.352561,NaN,NaN,NaN,NaN,0,0,0,0,1132.616735,211.306012,1073.336609,236.352561,1116.70882,222.804085,,59.28012633,-25.046549,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.858333333
344,1134.514027,210.428037,1135.648059,209.594108,1134.875084,210.271043,1118.381832,221.165315,1074.065937,235.575545,NaN,NaN,NaN,NaN,0,0,0,0,1135.01239,210.0977293,1074.065937,235.575545,1118.381832,221.165315,,60.946453,-25.47781567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.866666667
345,1136.571958,209.895245,1137.35902,208.607105,1136.669326,209.092455,1119.752815,218.86415,1076.117169,235.230204,NaN,NaN,NaN,NaN,0,0,0,0,1136.866768,209.1982683,1076.117169,235.230204,1119.752815,218.86415,,60.749599,-26.03193567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.875
346,1137.518383,208.893444,1138.013211,207.855103,1137.736787,207.802678,1120.144525,218.097094,1077.484657,234.712193,NaN,NaN,NaN,NaN,0,0,0,0,1137.756127,208.1837417,1077.484657,234.712193,1120.144525,218.097094,,60.27147,-26.52845133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.883333333
347,1139.221948,208.363078,1140.000946,206.8446,1140.007979,206.868702,1121.123799,216.435141,1079.353558,234.107846,NaN,NaN,NaN,NaN,0,0,0,0,1139.743624,207.3587933,1079.353558,234.107846,1121.123799,216.435141,,60.39006633,-26.74905267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.891666667
348,1141.493368,207.420206,1141.963519,206.398099,1142.84697,205.823539,1122.686018,213.883517,1081.08571,233.676171,NaN,NaN,1092.700614,233.168281,0,0,0,0,1142.101286,206.5472813,1081.08571,233.676171,1122.686018,213.883517,,61.01557567,-27.12888967,29.985404,-19.284764,#VALUE!,#VALUE!,8.775625264,#VALUE!,2.9
349,1143.196933,206.713052,1143.548675,205.528597,1144.050702,205.445501,1123.092235,211.724398,1082.726696,233.33083,NaN,NaN,NaN,NaN,0,0,0,0,1143.59877,205.8957167,1082.726696,233.33083,1123.092235,211.724398,,60.872074,-27.43511333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.908333333
350,1144.900498,206.064828,1145.158992,205.270096,1145.765168,205.260497,1123.672545,209.338004,1083.820686,233.33083,NaN,NaN,NaN,NaN,0,0,0,0,1145.274886,205.531807,1083.820686,233.33083,1123.672545,209.338004,,61.4542,-27.799023,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.916666667
351,1146.540968,205.82911,1147.373177,204.659094,1147.037036,205.675597,1125.239383,206.326602,1084.595596,233.5035,NaN,NaN,NaN,NaN,0,0,0,0,1146.983727,205.3879337,1084.595596,233.5035,1125.239383,206.326602,,62.388131,-28.11556633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.925
352,1148.496914,205.180885,1149.197506,204.322985,1148.413186,204.801056,1127.386532,203.485657,1086.327748,233.719338,NaN,NaN,NaN,NaN,0,0,0,0,1148.702535,204.7683087,1086.327748,233.719338,1127.386532,203.485657,,62.37478733,-28.95102933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.933333333
353,1149.443339,204.238014,1149.927928,203.860849,1149.947503,203.957677,1128.724363,200.789417,1088.652478,233.719338,NaN,NaN,NaN,NaN,0,0,0,0,1149.772923,204.0188467,1088.652478,233.719338,1128.724363,200.789417,,61.12044533,-29.70049133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.941666667
354,1150.768334,204.238014,1152.51975,203.398714,1152.450862,203.509632,1129.962359,198.819695,1090.202298,233.892008,NaN,NaN,NaN,NaN,0,0,0,0,1151.912982,203.7154533,1090.202298,233.892008,1129.962359,198.819695,,61.710684,-30.17655467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.95
355,1152.093329,203.943366,1153.415107,203.486739,1153.904425,203.667766,1131.12298,198.06211,1091.61537,233.762506,NaN,NaN,NaN,NaN,0,0,0,0,1153.13762,203.6992903,1091.61537,233.762506,1131.12298,198.06211,,61.52225033,-30.06321567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.958333333
356,1154.743319,203.295142,1155.42292,202.601076,1156.730798,203.246076,1133.057348,197.228766,1094.94794,234.017204,NaN,NaN,NaN,NaN,0,0,0,0,1155.632346,203.0474313,1094.94794,234.017204,1133.057348,197.228766,,60.68440567,-30.96977267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.966666667
357,1155.500459,203.295142,1157.396312,202.427198,1158.022854,202.850743,1133.985845,196.471181,1096.052436,234.199112,NaN,NaN,NaN,NaN,0,0,0,0,1156.973208,202.8576943,1096.052436,234.199112,1133.985845,196.471181,,60.92077233,-31.34141767,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.975
358,1157.393309,202.705847,1158.960132,202.357647,1158.6958,202.956165,1135.533339,196.471181,1097.925276,234.51745,NaN,NaN,NaN,NaN,0,0,0,0,1158.349747,202.6732197,1097.925276,234.51745,1135.533339,196.471181,,60.424471,-31.84423033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.983333333
359,1159.475444,202.705847,1161.119693,201.870788,1161.522173,202.560831,1137.545082,195.940871,1099.846137,234.653881,NaN,NaN,NaN,NaN,0,0,0,0,1160.70577,202.3791553,1099.846137,234.653881,1137.545082,195.940871,,60.859633,-32.27472567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.991666667
360,1160.800439,202.116552,1161.901603,201.69691,1162.248954,202.402698,1140.831321,195.195113,1102.055128,234.790312,NaN,NaN,NaN,NaN,0,0,0,0,1161.650332,202.0720533,1102.055128,234.790312,1140.831321,195.195113,,59.595204,-32.71825867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,3
