frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
61,850.864206,467.847847,853.531484,469.211102,853.306136,469.007999,879.963393,477.175409,938.780534,479.633403,NaN,NaN,NaN,NaN,0,0,0,0,852.5672753,468.6889827,938.780534,479.633403,879.963393,477.175409,,-86.21325867,-10.94442033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.508333333
62,848.16799,466.992669,850.846807,468.209606,850.464861,468.047323,877.400933,477.075772,936.151334,479.200727,NaN,NaN,NaN,NaN,0,0,0,0,849.8265527,467.749866,936.151334,479.200727,877.400933,477.075772,,-86.32478133,-11.450861,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.516666667
63,845.866342,466.038052,848.584592,467.171018,848.223607,467.198726,872.934931,476.411528,933.071413,478.386278,NaN,NaN,NaN,NaN,0,0,0,0,847.5581803,466.8025987,933.071413,478.386278,872.934931,476.411528,,-85.51323267,-11.58367933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.525
64,843.38933,464.626015,846.11796,466.243707,845.841171,466.141982,869.713553,477.34147,930.291973,477.699087,NaN,NaN,NaN,NaN,0,0,0,0,845.1161537,465.670568,930.291973,477.699087,869.713553,477.34147,,-85.17581933,-12.028519,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.533333333
65,841.087682,463.850388,843.739335,464.812183,843.264611,465.021193,867.480552,477.773228,928.263732,477.444571,NaN,NaN,NaN,NaN,0,0,0,0,842.6972093,464.5612547,928.263732,477.444571,867.480552,477.773228,,-85.56652267,-12.88331633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.541666667
66,838.084579,462.617341,841.461978,463.786416,840.970414,464.044506,864.112747,477.34147,925.784772,477.08825,NaN,NaN,NaN,NaN,0,0,0,0,840.1723237,463.4827543,925.784772,477.08825,864.112747,477.34147,,-85.61244833,-13.60549567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.55
67,836.243261,461.483734,838.296291,462.628766,838.27032,462.651526,861.51368,477.175409,924.232292,476.451962,NaN,NaN,NaN,NaN,0,0,0,0,837.6032907,462.2546753,924.232292,476.451962,861.51368,477.175409,,-86.62900133,-14.19728667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.558333333
68,833.503203,460.549004,836.390417,461.734884,836.200111,461.695757,858.987827,476.74365,922.028771,475.662965,NaN,NaN,NaN,NaN,0,0,0,0,835.364577,461.3265483,922.028771,475.662965,858.987827,476.74365,,-86.664194,-14.33641667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.566666667
69,831.749567,459.912593,833.628516,460.709118,833.533352,460.88452,856.901252,475.913346,919.800211,474.848516,NaN,NaN,NaN,NaN,0,0,0,0,832.9704783,460.502077,919.800211,474.848516,856.901252,475.913346,,-86.82973267,-14.346439,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.575
70,829.565166,459.063541,831.851855,459.991082,831.792115,460.18714,853.790215,474.224502,916.97069,474.059518,NaN,NaN,NaN,NaN,0,0,0,0,831.069712,459.7472543,916.97069,474.059518,853.790215,474.224502,,-85.900978,-14.31226367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.583333333
